Date/Time,LV ActivePower (kW),Wind Speed (m/s),Wind Direction (°),Theoretical_Power_Curve (KWh),
26 03 2018 02:40,3604.202881,14.95201969,164.9436035,3600,
26 03 2018 02:50,3603.97998,15.51686001,168.6605988,3600,
26 03 2018 03:00,3603.675049,16.54281044,174.4972992,3600,
26 03 2018 03:10,3603.906006,16.06024933,175.0720978,3600,
26 03 2018 03:20,3604.166992,16.4790802,177.1455994,3600,
26 03 2018 03:30,3604.196045,16.22411919,179.2964935,3600,
26 03 2018 03:40,3604.025879,15.91759014,177.5740967,3600,
26 03 2018 03:50,3604.139893,15.65641975,175.3506012,3600,
26 03 2018 04:00,3604.095947,16.03640938,176.0048065,3600,
26 03 2018 04:10,3603.818115,16.14122009,174.7718964,3600,
26 03 2018 04:20,3603.76001,16.00315094,174.0621033,3600,
26 03 2018 04:30,3603.753906,16.21449089,172.626297,3600,
26 03 2018 04:40,3603.89209,16.46921921,173.6719055,3600,
26 03 2018 04:50,3603.782959,16.23172951,175.620697,3600,
26 03 2018 05:00,3603.962891,16.38351059,178.8704071,3600,
26 03 2018 05:10,3604.129883,16.22327042,178.3592072,3600,
26 03 2018 05:20,3604.120117,15.82777023,175.8771057,3600,
26 03 2018 05:30,3603.852051,14.99682999,171.9073029,3600,
26 03 2018 05:40,3603.831055,15.13656998,170.9149017,3600,
26 03 2018 05:50,3603.85498,15.20213985,173.2324982,3600,
26 03 2018 06:00,3603.520996,15.2104702,173.3704987,3600,
26 03 2018 06:10,3603.684082,14.58236027,173.7640991,3600,
26 03 2018 06:20,3604.061035,14.92257023,172.5438995,3600,
26 03 2018 06:30,3603.809082,14.35678005,172.0162964,3600,
26 03 2018 06:40,3603.514893,14.14706993,170.4586945,3600,
26 03 2018 06:50,3603.855957,14.77241039,173.388504,3600,
26 03 2018 07:00,3603.613037,14.71173954,173.3358002,3600,
26 03 2018 07:10,3603.783936,14.66329002,170.0281067,3600,
26 03 2018 07:20,3603.8479,14.66456985,170.2156982,3600,
26 03 2018 07:30,3603.665039,14.7897501,172.9033051,3600,
26 03 2018 07:40,3603.729004,14.73139,173.9259033,3600,
26 03 2018 07:50,3603.5,14.94091034,172.6351013,3600,
26 03 2018 08:00,3603.577881,15.21977043,171.0075073,3600,
26 03 2018 08:10,3600.311035,15.07291985,170.7687988,3600,
26 03 2018 08:20,3596.500977,14.42426014,170.3609009,3600,
26 03 2018 08:30,3587.698975,14.56260967,169.7554016,3600,
26 03 2018 08:40,3507.654053,13.05035019,167.053894,3600,
26 03 2018 08:50,3458.644043,12.57398987,169.074707,3584.246256,
26 03 2018 09:00,2904.37793,10.41442013,169.0545959,3023.994816,
26 03 2018 09:10,3446.2229,12.84912968,171.5402985,3596.103108,
26 03 2018 09:20,3590.120117,14.36015987,175.9326935,3600,
26 03 2018 09:30,3275.74707,11.86999035,175.4998016,3500.270253,
26 03 2018 09:40,3498.375977,12.97171974,176.6082001,3597.841177,
26 03 2018 09:50,3520.430908,13.3278904,174.5606995,3600,
26 03 2018 10:00,3341.018066,12.47727966,174.4019928,3577.394079,
26 03 2018 10:10,3278.381104,11.88492012,178.9029999,3502.910091,
26 03 2018 10:20,2492.490967,9.708569527,180.9073029,2597.170332,
26 03 2018 10:30,2319.935059,9.406950951,183.3395996,2408.930153,
26 03 2018 10:40,19.17867088,9.72266674,188.9022064,2607.250174,
26 03 2018 10:50,911.871582,9.239491463,190.901001,2299.382572,
26 03 2018 11:00,1464.166992,7.966619015,191.8863068,1510.939079,
26 03 2018 11:10,2135.001953,9.275911331,196.9611053,2323.158988,
26 03 2018 11:20,1258.56897,8.434290886,208.7832031,1787.631832,
26 03 2018 11:30,0,7.313055992,214.8851013,1163.382711,
26 03 2018 11:40,353.9442139,6.754889011,214.4174042,909.3632144,
26 03 2018 11:50,0,5.822000027,0,566.5765974,
26 03 2018 12:00,60.58119965,4.659050941,0,256.4457945,
26 03 2018 12:10,136.8547974,4.077777863,215.4131012,137.5763008,
26 03 2018 12:20,69.84819031,3.569721937,216.5137939,60.19774885,
26 03 2018 12:30,7.432444096,4.174640179,217.7337952,156.1241344,
26 03 2018 12:40,57.73701859,3.379695892,219.2097931,39.68378621,
26 03 2018 12:50,229.1994019,4.708279133,219.3502045,267.4349659,
26 03 2018 13:00,304.0396118,5.219048977,217.8300934,391.6920917,
26 03 2018 13:10,251.7507935,5.065780163,206.5518951,352.3255508,
26 03 2018 13:20,249.2026062,4.898552895,207.9539032,311.4629315,
26 03 2018 13:30,260.7844849,5.033286095,185.4571075,344.2191886,
26 03 2018 13:40,42.02787018,4.44809103,187.2071991,211.0924169,
26 03 2018 13:50,71.65128326,3.921324968,190.0325012,113.3895748,
26 03 2018 14:00,273.8635864,4.841086864,199.5128937,297.8981631,
26 03 2018 14:10,560.0401001,5.674057007,212.1013031,520.4922665,
26 03 2018 14:20,741.2258301,6.380607128,218.7440948,760.0748529,
26 03 2018 14:30,547.8015747,5.882008076,213.201004,585.9016152,
26 03 2018 14:40,458.3970032,5.610864162,202.290802,501.4646118,
26 03 2018 14:50,867.6276855,6.666235924,205.0296021,872.5666258,
26 03 2018 15:00,888.2503052,6.86145401,203.3312073,954.8206405,
26 03 2018 15:10,530.77771,5.781882763,194.5352936,553.8631136,
26 03 2018 15:20,734.7114868,6.439395905,204.0608978,782.4880258,
26 03 2018 15:30,555.0546265,5.803793907,201.8645935,560.7866497,
26 03 2018 15:40,624.4473267,6.260182858,197.0467987,715.3362313,
26 03 2018 15:50,981.6887207,6.865243912,198.6654968,956.4624203,
26 03 2018 16:00,1524.567993,8.213914871,194.6483002,1654.772339,
26 03 2018 16:10,831.2022705,8.053501129,192.8784943,1560.781878,
26 03 2018 16:20,0,9.176278114,195.6940002,2258.193756,
26 03 2018 16:30,0,9.896146774,189.324707,2725.819835,
26 03 2018 16:40,0,11.24398041,188.7422028,3351.950052,
26 03 2018 16:50,0,9.71454525,189.0912933,2601.451433,
26 03 2018 17:00,1790.42395,9.657679558,186.8320007,2560.212697,
26 03 2018 17:10,1826.741943,8.57707119,191.2375946,1875.729342,
26 03 2018 17:20,2185.36792,9.605617523,195.7996979,2521.468651,
26 03 2018 17:30,1415.432983,7.875926018,186.8159027,1459.765354,
26 03 2018 17:40,976.0216064,7.179465771,186.7088928,1098.867407,
26 03 2018 17:50,956.093689,6.869637012,189.4985046,958.3676892,
26 03 2018 18:00,863.7567749,6.70650816,192.9716034,889.1688817,
26 03 2018 18:10,933.298584,7.251019955,194.094696,1133.113983,
26 03 2018 18:20,1095.483032,7.699905872,196.2879944,1363.115974,
26 03 2018 18:30,848.3356934,7.045897007,195.1177979,1036.78443,
26 03 2018 18:40,912.9467773,7.319085121,189.645401,1166.353599,
26 03 2018 18:50,708.367981,6.688531876,190.0251007,881.7349834,
26 03 2018 19:00,731.99823,6.504240036,193.0662994,807.6504382,
26 03 2018 19:10,1007.085999,6.946183205,205.9889984,991.9452493,
26 03 2018 19:20,1516.754028,8.02945137,212.7185974,1546.907159,
26 03 2018 19:30,1380.062988,7.984539986,210.1190948,1521.155833,
26 03 2018 19:40,1803.543945,8.791700363,211.115799,2010.672309,
26 03 2018 19:50,1811.625,8.803702354,209.3249969,2018.296688,
26 03 2018 20:00,2134.900879,9.292756081,210.5480957,2334.166157,
26 03 2018 20:10,2240.52002,9.517244339,208.5856018,2453.493488,
26 03 2018 20:20,2558.643066,10.21798992,205.5993958,2920.361562,
26 03 2018 20:30,2913.563965,11.20685959,205.3542023,3340.690879,
26 03 2018 20:40,2879.325928,10.9604702,207.3775024,3258.306008,
26 03 2018 20:50,3052.534912,11.40686035,205.6735992,3397.943572,
26 03 2018 21:00,3062.008057,11.55230999,203.6324005,3434.479473,
26 03 2018 21:10,3070.064941,11.28337955,203.0285034,3363.580772,
26 03 2018 21:20,3097.139893,11.28149986,205.0363007,3363.0333,
26 03 2018 21:30,3157.220947,11.52235985,207.7528992,3427.296572,
26 03 2018 21:40,3393.237061,12.07542038,206.8717957,3533.193983,
26 03 2018 21:50,3447.302002,12.31890965,206.9698944,3563.056996,
26 03 2018 22:00,3593.860107,13.68122959,208.4004059,3600,
26 03 2018 22:10,3577.314941,12.82839966,206.3374023,3595.59587,
26 03 2018 22:20,3602.672119,13.88597965,203.2279968,3600,
26 03 2018 22:30,3603.529053,14.50199986,202.8847046,3600,
26 03 2018 22:40,3603.254883,15.01486969,202.6828003,3600,
26 03 2018 22:50,3602.745117,15.86071968,202.9015961,3600,
26 03 2018 23:00,3602.962891,15.52853966,202.4996033,3600,
26 03 2018 23:10,3602.86792,16.18244934,203.6318054,3600,
26 03 2018 23:20,3601.77002,16.47514915,205.2565002,3600,
26 03 2018 23:30,3602.854004,14.82186031,205.5021057,3600,
26 03 2018 23:40,3514.079102,13.62572956,208.9515991,3600,
26 03 2018 23:50,3553.601074,15.44311047,219.3618011,3600,
27 03 2018 00:00,3478.572021,13.44367027,228.7678986,3600,
27 03 2018 00:10,2482.155029,10.15272045,236.8464966,2883.461494,
27 03 2018 00:20,2824.537109,10.42043018,241.3493042,3026.994948,
27 03 2018 00:30,3163.572021,11.28203011,225.9794006,3363.187811,
27 03 2018 00:40,3368.25708,11.8761301,220.468399,3501.360636,
27 03 2018 00:50,814.0786133,10.90859985,227.1773071,3239.20784,
27 03 2018 01:00,1183.140015,9.961342812,224.7276001,2767.830854,
27 03 2018 01:10,3006.274902,11.30589008,237.969101,3370.079715,
27 03 2018 01:20,3455.170898,12.80576038,233.2789001,3594.970883,
27 03 2018 01:30,3594.010986,14.28433037,233.052002,3600,
27 03 2018 01:40,3601.47998,19.74827957,226.4895935,3600,
27 03 2018 01:50,3601.897949,18.4574604,223.1927032,3600,
27 03 2018 02:00,3603.041016,15.13321972,219.7180023,3600,
27 03 2018 02:10,3603.024902,15.01280975,224.4385986,3600,
27 03 2018 02:20,3601.74292,14.47758007,227.6947937,3600,
27 03 2018 02:30,3591.843994,13.8074398,218.4302063,3600,
27 03 2018 02:40,3600.585938,14.00977993,210.9933929,3600,
27 03 2018 02:50,3603.600098,14.90322018,207.1687927,3600,
27 03 2018 03:00,3585.677002,13.48490047,205.8578033,3600,
27 03 2018 03:10,3590.98999,13.72360039,211.4656067,3600,
27 03 2018 03:20,3603.468018,13.6073103,211.5644073,3600,
27 03 2018 03:30,3603.047119,15.72122002,208.8634949,3600,
27 03 2018 03:40,3602.957031,17.11924934,206.6988068,3600,
27 03 2018 03:50,3603.048096,17.48933029,208.5164948,3600,
27 03 2018 04:00,3603.01001,17.17725945,207.3796997,3600,
27 03 2018 04:10,3602.729004,17.25452995,205.4806061,3600,
27 03 2018 04:20,3603.193115,17.71516991,204.5399017,3600,
27 03 2018 04:30,3603.591064,18.15979004,202.6208038,3600,
27 03 2018 04:40,3603.676025,17.4385891,202.3237,3600,
27 03 2018 04:50,3603.448975,16.8850193,203.6347961,3600,
27 03 2018 05:00,3603.520996,17.24729919,206.0417023,3600,
27 03 2018 05:10,3603.758057,17.09482002,202.7680054,3600,
27 03 2018 05:20,3603.86499,16.3159008,203.5444946,3600,
27 03 2018 05:30,3603.3479,15.38560009,202.2097015,3600,
27 03 2018 05:40,3603.547119,14.56733036,202.447403,3600,
27 03 2018 05:50,3602.837891,14.21208954,204.2277069,3600,
27 03 2018 06:00,3602.235107,13.35951042,203.8394012,3600,
27 03 2018 06:10,3577.25,12.99411964,203.3565063,3597.927202,
27 03 2018 06:20,3584.208008,12.88193035,199.1555023,3596.779123,
27 03 2018 06:30,3595.258057,12.94379997,197.1569977,3597.634174,
27 03 2018 06:40,3598.021973,13.03124046,195.7680054,3600,
27 03 2018 06:50,3592.73291,12.90612984,196.1954041,3597.178781,
27 03 2018 07:00,3473.340088,11.84243965,196.7167053,3495.295064,
27 03 2018 07:10,3479.724121,11.9212904,194.5475006,3509.17672,
27 03 2018 07:20,3326.673096,11.65913963,193.8475952,3458.697185,
27 03 2018 07:30,2810.616943,10.48756981,195.6340942,3059.840588,
27 03 2018 07:40,3083.693115,10.98418999,194.4577026,3266.831382,
27 03 2018 07:50,2060.379883,8.898982048,197.6271973,2079.083585,
27 03 2018 08:00,1942.869019,8.610586166,200.5868988,1896.613593,
27 03 2018 08:10,2575.871094,10.28652,206.0850067,2957.763913,
27 03 2018 08:20,3364.593994,12.06949043,204.966095,3532.344773,
27 03 2018 08:30,3272.64502,11.78540993,202.1468964,3484.565025,
27 03 2018 08:40,2979.081055,11.18459034,203.9160004,3333.79479,
27 03 2018 08:50,3200.468018,12.22126007,206.2917938,3552.240664,
27 03 2018 09:00,3193.968994,11.66219044,208.6141052,3459.357024,
27 03 2018 09:10,2666.201904,10.40402985,209.9243927,3018.784704,
27 03 2018 09:20,2953.513916,10.91378975,207.3424988,3241.147025,
27 03 2018 09:30,3318.428955,12.94172001,208.4394989,3597.614312,
27 03 2018 09:40,2871.384033,10.88164997,207.8381958,3229.036047,
27 03 2018 09:50,3174.875,11.50454998,215.4315033,3422.942359,
27 03 2018 10:00,2841.865967,10.7598896,218.5877075,3180.911087,
27 03 2018 10:10,2974.187012,11.29012966,217.3820953,3365.540684,
27 03 2018 10:20,3034.677979,11.21109962,220.3963928,3341.991814,
27 03 2018 10:30,3364.048096,12.16254044,215.8556976,3544.993647,
27 03 2018 10:40,3252.448975,12.18013954,214.1546936,3547.224853,
27 03 2018 10:50,3283.625977,12.17199039,211.9118042,3546.198029,
27 03 2018 11:00,3541.572021,13.60750961,216.5128937,3600,
27 03 2018 11:10,3252.11499,11.89585018,219.259201,3504.817774,
27 03 2018 11:20,2689.153076,10.31235981,215.2409973,2971.516082,
27 03 2018 11:30,3153.491943,11.51741982,218.3014984,3426.095034,
27 03 2018 11:40,3227.580078,11.65450001,213.3175049,3457.690363,
27 03 2018 11:50,2693.503906,10.41116047,212.0720062,3022.363489,
27 03 2018 12:00,2312.552002,9.913588524,215.5473938,2737.192678,
27 03 2018 12:10,2060.399902,9.188873291,214.1083984,2266.391934,
27 03 2018 12:20,1887.621948,8.778031349,208.7599945,2001.998303,
27 03 2018 12:30,1515.444946,7.955595016,208.3359985,1504.671202,
27 03 2018 12:40,2449.462891,9.833802223,215.4781036,2684.35888,
27 03 2018 12:50,3109.905029,11.1505003,210.3684998,3323.030545,
27 03 2018 13:00,3566.012939,14.09564018,223.5744934,3600,
27 03 2018 13:10,3282.809082,11.54559994,244.1685944,3432.885348,
27 03 2018 13:20,2334.447021,9.42130661,229.5305939,2418.343725,
27 03 2018 13:30,3591.246094,13.38288021,227.9351044,3600,
27 03 2018 13:40,2840.295898,10.81416035,243.3811035,3202.804232,
27 03 2018 13:50,2012.579956,8.656012535,252.6105042,1925.036167,
27 03 2018 14:00,1563.350952,8.180191994,260.1943054,1634.811486,
27 03 2018 14:10,1022.499023,6.958102226,267.26651,997.2389031,
27 03 2018 14:20,759.5496216,6.440437794,256.1271057,782.8886601,
27 03 2018 14:30,1761.859985,8.485077858,258.7015076,1818.799752,
27 03 2018 14:40,2158.565918,8.927089691,258.4371948,2097.098868,
27 03 2018 14:50,1437.166992,7.870935917,252.9183044,1456.975967,
27 03 2018 15:00,1784.390991,8.607422829,248.4375,1894.639262,
27 03 2018 15:10,1649.630005,8.200261116,247.6215973,1646.678056,
27 03 2018 15:20,3139.156006,10.99606991,242.1855927,3271.052645,
27 03 2018 15:30,2667.801025,10.29848003,248.7050934,2964.152815,
27 03 2018 15:40,1256.734009,7.393632889,236.0601044,1203.522523,
27 03 2018 15:50,1725.244995,8.29843235,234.2375031,1705.24478,
27 03 2018 16:00,1654.817017,8.180149078,232.2593994,1634.786151,
27 03 2018 16:10,1867.521973,8.591474533,230.9766998,1884.695434,
27 03 2018 16:20,2152.496094,8.96303463,229.7873993,2120.188607,
27 03 2018 16:30,2424.716064,9.74460125,227.9154968,2622.798849,
27 03 2018 16:40,3022.998047,10.7728796,228.3157959,3186.216931,
27 03 2018 16:50,3110.23291,10.93185043,225.8222046,3247.846108,
27 03 2018 17:00,3590.468994,13.0662899,224.3946075,3600,
27 03 2018 17:10,3571.819092,13.13269997,225.1141052,3600,
27 03 2018 17:20,3530.426025,11.82604027,223.3524017,3492.269382,
27 03 2018 17:30,3407.798096,11.42504025,222.228302,3402.740058,
27 03 2018 17:40,3217.724121,11.27604008,222.8625946,3361.438903,
27 03 2018 17:50,3491.370117,11.86345959,225.2402954,3499.103101,
27 03 2018 18:00,3549.553955,12.30134964,227.8435059,3561.224518,
27 03 2018 18:10,2586.999023,9.951659203,227.2315979,2761.676895,
27 03 2018 18:20,1574.38501,7.807518959,230.7391052,1421.773093,
27 03 2018 18:30,2508.303955,9.711829185,232.9174042,2599.507121,
27 03 2018 18:40,2208.64209,9.251704216,238.8213959,2307.352075,
27 03 2018 18:50,1858.531006,8.512095451,238.0119934,1835.457639,
27 03 2018 19:00,2936.491943,10.6139698,230.9438019,3118.411938,
27 03 2018 19:10,2443.436035,9.617835999,228.6188049,2530.647262,
27 03 2018 19:20,2555.420898,10.00191021,227.0572052,2793.289143,
27 03 2018 19:30,1971.230957,8.751006126,232.8016968,1984.878753,
27 03 2018 19:40,1213.779053,7.643743992,251.2911072,1333.065154,
27 03 2018 19:50,826.7678223,6.579757214,236.1502991,837.5437024,
27 03 2018 20:00,1323.484009,7.451212883,230.3601074,1232.793313,
27 03 2018 20:10,1125.543945,7.172232151,239.8984985,1095.44431,
27 03 2018 20:20,1761.276978,8.503647804,230.2863007,1830.243536,
27 03 2018 20:30,1920,9.023038864,226.8421936,2158.853662,
27 03 2018 20:40,838.242981,8.146424294,225.3527985,1614.929472,
27 03 2018 20:50,0,8.220234871,238.3493042,1658.524701,
27 03 2018 21:00,0,7.630703926,233.145401,1326.144537,
27 03 2018 21:10,0,7.259601116,228.7810059,1137.268603,
27 03 2018 21:20,0,6.781123161,234.2328033,920.4283694,
27 03 2018 21:30,0,6.761939049,224.7458038,912.3288291,
27 03 2018 21:40,0,6.405388832,225.6710968,769.4767687,
27 03 2018 21:50,0,6.042952061,219.7727966,638.5740077,
27 03 2018 22:00,0,6.389286995,217.0211945,763.360277,
27 03 2018 22:10,0,6.460960865,211.690506,790.8046748,
27 03 2018 22:20,0,6.796527863,217.9049072,926.9638059,
27 03 2018 22:30,0,6.913671017,220.3511047,977.5953193,
27 03 2018 22:40,0,6.905052185,226.259903,973.8131455,
27 03 2018 22:50,0,6.774278164,232.5095062,917.5334156,
27 03 2018 23:00,0,6.446642876,229.8177948,785.277152,
27 03 2018 23:10,535.9788818,6.6078372,217.578598,848.82256,
27 03 2018 23:20,701.7915039,6.659035206,214.5578003,869.6178329,
27 03 2018 23:30,661.7025757,6.607429028,213.8952026,848.6579704,
27 03 2018 23:40,822.9219971,7.088208199,215.3784027,1056.196125,
27 03 2018 23:50,816.472229,7.142172813,212.8251038,1081.295226,
28 03 2018 00:00,993.2208862,7.431175232,208.5843048,1222.55073,
28 03 2018 00:10,880.0584106,7.077181816,209.4859924,1051.114937,
28 03 2018 00:20,882.8201904,7.249554157,204.4727936,1132.405337,
28 03 2018 00:30,1048.426025,7.737390995,203.0220032,1383.390277,
28 03 2018 00:40,1331.125,8.147483826,202.0771027,1615.551685,
28 03 2018 00:50,1233.27002,7.927568913,204.1562958,1488.79516,
28 03 2018 01:00,1341.827026,8.215702057,207.3450012,1655.833077,
28 03 2018 01:10,1206.987061,7.96510601,208.3582001,1510.078069,
28 03 2018 01:20,955.2437744,7.499205112,203.5039978,1257.574076,
28 03 2018 01:30,731.8513794,6.815259933,201.2333069,934.9489511,
28 03 2018 01:40,628.7747803,6.566568851,198.6537933,832.2770631,
28 03 2018 01:50,716.3508301,6.749907017,198.5267944,907.2710539,
28 03 2018 02:00,773.8214111,6.742867947,203.4028931,904.3200065,
28 03 2018 02:10,622.5593872,6.322278976,204.2209015,738.2094995,
28 03 2018 02:20,539.7628784,6.274702072,199.1661987,720.6471812,
28 03 2018 02:30,494.5379028,6.005677223,195.1134033,625.9094614,
28 03 2018 02:40,345.7876892,5.449532986,193.1188965,454.5986408,
28 03 2018 02:50,402.6440125,5.673923016,194.3827057,520.4515117,
28 03 2018 03:00,479.2796936,6.060798168,191.6768951,644.6899979,
28 03 2018 03:10,513.3997192,6.118597984,193.1864014,664.7319898,
28 03 2018 03:20,499.4334106,6.171813965,188.5917969,683.5002424,
28 03 2018 03:30,400.0599976,5.708309174,183.800293,530.9680694,
28 03 2018 03:40,332.5585938,5.316524982,182.5500031,417.7356454,
28 03 2018 03:50,218.017395,4.818155766,174.975296,292.5510222,
28 03 2018 04:00,314.5905151,5.380917072,174.1049042,435.3869006,
28 03 2018 04:10,562.4755249,6.32723093,174.9506989,740.051494,
28 03 2018 04:20,669.9260254,6.584136963,174.1929932,839.2970462,
28 03 2018 04:30,467.0289917,5.838787079,169.9907074,571.9452952,
28 03 2018 04:40,426.8389893,5.679545879,168.9517975,522.1632668,
28 03 2018 04:50,500.4415894,6.058992863,167.8961029,644.0697594,
28 03 2018 05:00,714.0059814,6.723223209,168.0272064,896.1148846,
28 03 2018 05:10,762.8234253,6.82462883,166.6492004,938.9584852,
28 03 2018 05:20,488.7951965,5.977924824,165.4860992,617.5729512,
